,Industry,assets,bea_ind_code,major_industry,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,tax_treat,z_mix,year
93,Plastics and rubber products,18759113940.69875,3260,Manufacturing,-0.23538,0.16515,0.08807,0.24552,0.16515,0.18036,non-corporate,0.52711,2023
94,Nonmetallic mineral products,17930326841.81076,3270,Manufacturing,-0.22066,0.17750,0.10108,0.25451,0.17750,0.19205,non-corporate,0.43611,2023
95,Primary metals,31384946425.19739,3310,Manufacturing,-0.22036,0.17254,0.09674,0.25470,0.17254,0.18815,non-corporate,0.50420,2023
96,Fabricated metal products,33868174282.10670,3320,Manufacturing,-0.23603,0.16356,0.08658,0.24512,0.16356,0.17902,non-corporate,0.53849,2023
97,Machinery,44994036766.64782,3330,Manufacturing,-0.22537,0.17274,0.09619,0.25163,0.17274,0.18765,non-corporate,0.48918,2023
98,Computer and electronic products,67202508360.48989,3340,Manufacturing,-0.27091,0.15639,0.07524,0.22382,0.15639,0.16883,non-corporate,0.63048,2023
99,"Electrical equipment, appliances, and components",13457767002.51348,3350,Manufacturing,-0.19839,0.19004,0.11526,0.26811,0.19004,0.20480,non-corporate,0.41764,2023
100,"Motor vehicles, bodies and trailers, and parts",37968439963.23032,336M,Manufacturing,-0.24173,0.16514,0.08719,0.24164,0.16514,0.17957,non-corporate,0.55246,2023
101,Other transportation equipment,37605705698.38089,336O,Manufacturing,-0.18285,0.19882,0.12528,0.27760,0.19882,0.21380,non-corporate,0.38339,2023
102,Furniture and related products,3398491339.27717,3370,Manufacturing,-0.20076,0.18678,0.11204,0.26666,0.18678,0.20190,non-corporate,0.45280,2023
103,Miscellaneous manufacturing,21983133310.84389,338A,Manufacturing,-0.22683,0.17441,0.09739,0.25074,0.17441,0.18874,non-corporate,0.48951,2023
104,Oil and gas extraction,250060628349.19983,2110,Mining,-0.43208,0.04344,-0.04715,0.12539,0.04344,0.05882,non-corporate,0.91406,2023
105,"Mining, except oil and gas",42556976404.31303,2120,Mining,-0.30722,0.12424,0.04184,0.20164,0.12424,0.13881,non-corporate,0.61852,2023
106,Support activities for mining,25044165259.49403,2130,Mining,-0.39435,0.06674,-0.02126,0.14843,0.06674,0.08209,non-corporate,0.85495,2023
107,"Other services, except government",434659499245.13385,8100,"Other services, except government",-0.24695,0.16688,0.08758,0.23846,0.16688,0.17992,non-corporate,0.50924,2023
108,Legal services,24694671278.72603,5411,"Professional, scientific, and technical services",-0.23889,0.16632,0.08840,0.24338,0.16632,0.18066,non-corporate,0.56749,2023
109,"Miscellaneous professional, scientific, and technical services",250145961932.30286,5412,"Professional, scientific, and technical services",-0.34269,0.11217,0.02602,0.17998,0.11217,0.12459,non-corporate,0.72479,2023
110,Computer systems design and related services,34987856978.61507,5415,"Professional, scientific, and technical services",-0.34621,0.11255,0.02593,0.17784,0.11255,0.12451,non-corporate,0.68929,2023
111,Real estate,10194541073775.74609,5310,Real estate and rental and leasing,-0.16950,0.22038,0.14621,0.28576,0.22038,0.23262,non-corporate,0.09682,2023
112,Rental and leasing services and lessors of intangible assets,187611316433.48492,5320,Real estate and rental and leasing,-0.39790,0.06375,-0.02436,0.14627,0.06375,0.07930,non-corporate,0.86919,2023
113,Retail trade,599107994983.75305,44RT,Retail trade,-0.13783,0.22558,0.15527,0.30510,0.22558,0.24076,non-corporate,0.23184,2023
114,Air transportation,47796425035.38664,4810,Transportation and warehousing,-0.36889,0.08350,-0.00297,0.16398,0.08350,0.09853,non-corporate,0.81025,2023
115,Railroad transportation,83039763587.38625,4820,Transportation and warehousing,-0.44956,0.03524,-0.05691,0.11472,0.03524,0.05005,non-corporate,0.90897,2023
116,Water transportation,9217710064.27329,4830,Transportation and warehousing,-0.37851,0.07727,-0.00980,0.15811,0.07727,0.09239,non-corporate,0.82617,2023
117,Truck transportation,37317255861.79116,4840,Transportation and warehousing,-0.34926,0.09446,0.00958,0.17597,0.09446,0.10981,non-corporate,0.78271,2023
118,Transit and ground passenger transportation,10233125938.19117,4850,Transportation and warehousing,-0.27159,0.14511,0.06505,0.22341,0.14511,0.15966,non-corporate,0.63525,2023
119,Pipeline transportation,33708295455.53726,4860,Transportation and warehousing,-0.43775,0.04050,-0.05058,0.12193,0.04050,0.05574,non-corporate,0.91842,2023
120,Other transportation and support activities,34235605978.45628,487S,Transportation and warehousing,-0.35415,0.09415,0.00852,0.17299,0.09415,0.10886,non-corporate,0.75885,2023
121,Warehousing and storage,15189477206.63352,4930,Transportation and warehousing,-0.20083,0.19225,0.11661,0.26662,0.19225,0.20601,non-corporate,0.44041,2023
122,Utilities,110848021471.32501,2200,Utilities,-0.43368,0.04430,-0.04669,0.12441,0.04430,0.05923,non-corporate,0.89728,2023
123,Wholesale trade,387578651034.95862,4200,Wholesale trade,-0.13355,0.22519,0.15567,0.30771,0.22519,0.24111,non-corporate,0.21565,2023
124,Accommodation and food services,422338947685.42126,,Accommodation and food services,-0.08621,0.18975,0.13142,0.22035,0.28533,0.27142,corporate,0.29984,2023
125,Administrative and waste management services,175956964100.01053,,Administrative and waste management services,-0.20548,0.10604,0.04050,0.13474,0.21149,0.19515,corporate,0.70390,2023
126,"Agriculture, forestry, fishing, and hunting",393953898677.15161,,"Agriculture, forestry, fishing, and hunting",-0.15175,0.13984,0.07838,0.17331,0.24131,0.22692,corporate,0.46465,2023
127,"Arts, entertainment, and recreation",183023311190.91339,,"Arts, entertainment, and recreation",-0.22294,0.09833,0.03111,0.12221,0.20469,0.18727,corporate,0.64917,2023
130,Finance and insurance,1136731001700.34302,,Finance and insurance,-0.14948,0.14322,0.08129,0.17494,0.24429,0.22937,corporate,0.58598,2023
131,Health care and social assistance,742735906772.80237,,Health care and social assistance,-0.13318,0.15790,0.09629,0.18664,0.25723,0.24194,corporate,0.50095,2023
132,Information,1889701924722.87842,,Information,-0.29119,0.05304,-0.01867,0.07323,0.16475,0.14552,corporate,0.83205,2023
133,Management of companies and enterprises,424413204161.25208,,Management of companies and enterprises,-0.10259,0.18028,0.12055,0.20859,0.27698,0.26230,corporate,0.39817,2023
134,Manufacturing,3957731403454.22363,,Manufacturing,-0.15444,0.14217,0.07964,0.17138,0.24336,0.22798,corporate,0.55110,2023
135,Mining,1516828156663.24072,,Mining,-0.28193,0.04842,-0.02102,0.07987,0.16067,0.14354,corporate,0.88119,2023
136,"Other services, except government",227393671623.35632,,"Other services, except government",-0.13931,0.15550,0.09319,0.18224,0.25512,0.23935,corporate,0.47909,2023
137,"Professional, scientific, and technical services",311940720413.04395,,"Professional, scientific, and technical services",-0.21858,0.10466,0.03708,0.12534,0.21027,0.19228,corporate,0.70434,2023
138,Real estate and rental and leasing,2794042611502.89404,,Real estate and rental and leasing,-0.09118,0.19175,0.13238,0.21678,0.28709,0.27222,corporate,0.16525,2023
140,Transportation and warehousing,1016357427176.24634,,Transportation and warehousing,-0.26256,0.06329,-0.00525,0.09377,0.17379,0.15677,corporate,0.83004,2023
143,Accommodation and food services,453453559859.06067,,Accommodation and food services,-0.17449,0.20867,0.13498,0.28270,0.20867,0.22252,non-corporate,0.33814,2023
144,Administrative and waste management services,133222200109.40714,,Administrative and waste management services,-0.32039,0.11747,0.03388,0.19360,0.11747,0.13165,non-corporate,0.71402,2023
145,"Agriculture, forestry, fishing, and hunting",878144931748.55566,,"Agriculture, forestry, fishing, and hunting",-0.23264,0.17140,0.09415,0.24719,0.17140,0.18582,non-corporate,0.37050,2023
146,"Arts, entertainment, and recreation",189876790497.71692,,"Arts, entertainment, and recreation",-0.34861,0.10523,0.01916,0.17637,0.10523,0.11842,non-corporate,0.66645,2023
149,Finance and insurance,309388598978.03119,,Finance and insurance,-0.19663,0.19624,0.12096,0.26918,0.19624,0.20992,non-corporate,0.34902,2023
150,Health care and social assistance,712395514860.77893,,Health care and social assistance,-0.23520,0.17232,0.09408,0.24563,0.17232,0.18576,non-corporate,0.51470,2023
151,Information,167179370661.11032,,Information,-0.42286,0.06088,-0.03043,0.13102,0.06088,0.07385,non-corporate,0.82107,2023
152,Management of companies and enterprises,90403382554.93427,,Management of companies and enterprises,-0.19697,0.19691,0.12137,0.26898,0.19691,0.21029,non-corporate,0.41745,2023
153,Manufacturing,649562708068.65234,,Manufacturing,-0.24453,0.16365,0.08540,0.23993,0.16365,0.17795,non-corporate,0.52934,2023
154,Mining,317661770013.00690,,Mining,-0.41101,0.05696,-0.03224,0.13826,0.05696,0.07222,non-corporate,0.86981,2023
155,"Other services, except government",434659499245.13385,,"Other services, except government",-0.24695,0.16688,0.08758,0.23846,0.16688,0.17992,non-corporate,0.50924,2023
156,"Professional, scientific, and technical services",309828490189.64392,,"Professional, scientific, and technical services",-0.33418,0.11678,0.03130,0.18518,0.11678,0.12933,non-corporate,0.70824,2023
157,Real estate and rental and leasing,10382152390209.22852,,Real estate and rental and leasing,-0.17296,0.21801,0.14364,0.28364,0.21801,0.23030,non-corporate,0.11078,2023
159,Transportation and warehousing,270737659127.65555,,Transportation and warehousing,-0.38152,0.07637,-0.01103,0.15627,0.07637,0.09129,non-corporate,0.81688,2023
162,Overall,20307631130712.19531,,Overall,-0.16991,0.13109,0.06770,0.16027,0.23359,0.21796,corporate,0.55780,2023
163,Overall,17036588869287.80469,,Overall,-0.19882,0.19855,0.12274,0.26785,0.19855,0.21152,non-corporate,0.25587,2023
0,Accommodation,251468386854.07248,7210,Accommodation and food services,-0.06475,0.20574,0.14858,0.23614,0.29925,0.28575,corporate,0.20700,2024
1,Food services and drinking places,170870560831.34879,7220,Accommodation and food services,-0.10619,0.17390,0.11457,0.20641,0.27116,0.25721,corporate,0.42300,2024
2,Administrative and support services,106492097792.69568,5610,Administrative and waste management services,-0.17034,0.13030,0.06685,0.16039,0.23269,0.21718,corporate,0.68392,2024
3,Waste management and remediation services,69464866307.31482,5620,Administrative and waste management services,-0.19734,0.11141,0.04627,0.14102,0.21602,0.19991,corporate,0.65977,2024
4,Farms,359601192714.82739,110C,"Agriculture, forestry, fishing, and hunting",-0.13517,0.15147,0.09090,0.18562,0.25137,0.23736,corporate,0.43874,2024
5,"Forestry, fishing, and related activities",34352705962.32426,113F,"Agriculture, forestry, fishing, and hunting",-0.12973,0.16007,0.09909,0.18952,0.25896,0.24423,corporate,0.38317,2024
6,"Performing arts, spectator sports, museums, and related activities",79922779340.27766,711A,"Arts, entertainment, and recreation",-0.23365,0.09864,0.02950,0.11497,0.20476,0.18585,corporate,0.67256,2024
7,"Amusements, gambling, and recreation industries",103100531850.63574,7130,"Arts, entertainment, and recreation",-0.18223,0.12210,0.05797,0.15186,0.22545,0.20974,corporate,0.58820,2024
8,Construction,167674309864.62842,2300,Construction,-0.13165,0.15415,0.09375,0.18814,0.25373,0.23974,corporate,0.45705,2024
9,Educational services,321852356259.17963,6100,Educational services,-0.10898,0.17734,0.11670,0.20441,0.27419,0.25900,corporate,0.42330,2024
10,Credit intermediation and related activities,742471497270.98792,5220,Finance and insurance,-0.15008,0.14065,0.07896,0.17492,0.24182,0.22734,corporate,0.64297,2024
11,"Securities, commodity contracts, and investments",117288646634.00693,5230,Finance and insurance,-0.09001,0.18788,0.12917,0.21802,0.28349,0.26946,corporate,0.32914,2024
12,Insurance carriers and related activities,242704259872.50821,5240,Finance and insurance,-0.11145,0.17081,0.11096,0.20263,0.26843,0.25418,corporate,0.52268,2024
13,"Funds, trusts, and other financial vehicles",34266597922.83983,5250,Finance and insurance,-0.06268,0.20703,0.14985,0.23763,0.30039,0.28681,corporate,0.25508,2024
14,Ambulatory health care services,187676386627.50763,6210,Health care and social assistance,-0.13438,0.15372,0.09258,0.18619,0.25335,0.23877,corporate,0.56877,2024
15,Hospitals,476870658866.97443,622H,Health care and social assistance,-0.11864,0.16894,0.10801,0.19748,0.26678,0.25171,corporate,0.46080,2024
16,Nursing and residential care facilities,45367688456.41498,6230,Health care and social assistance,-0.11808,0.16781,0.10714,0.19788,0.26578,0.25098,corporate,0.48897,2024
17,Social assistance,32821172821.90539,6240,Health care and social assistance,-0.11913,0.16608,0.10560,0.19712,0.26426,0.24969,corporate,0.48364,2024
18,Publishing industries (including software),205722166039.38168,5110,Information,-0.22768,0.10601,0.03687,0.11925,0.21125,0.19203,corporate,0.67296,2024
19,Motion picture and sound recording industries,275276728520.28156,5120,Information,-0.31722,0.05364,-0.02216,0.05501,0.16505,0.14251,corporate,0.79516,2024
20,Broadcasting and telecommunications,1290508619097.38721,5130,Information,-0.25167,0.07625,0.00735,0.10204,0.18500,0.16726,corporate,0.80491,2024
21,Information and data processing services,118194411065.82817,5140,Information,-0.20937,0.11081,0.04376,0.13238,0.21549,0.19781,corporate,0.78219,2024
22,Management of companies and enterprises,424413204161.25208,5500,Management of companies and enterprises,-0.09597,0.18459,0.12530,0.21374,0.28059,0.26621,corporate,0.39304,2024
23,"Food, beverage, and tobacco products",382744557829.31506,311A,Manufacturing,-0.11581,0.16352,0.10424,0.19951,0.26200,0.24855,corporate,0.48216,2024
24,Textile mills and textile product mills,39763433351.20227,313T,Manufacturing,-0.10233,0.17238,0.11392,0.20918,0.26981,0.25667,corporate,0.48621,2024
25,Apparel and leather and allied products,23802489966.32124,315A,Manufacturing,-0.06485,0.19746,0.14159,0.23606,0.29195,0.27988,corporate,0.31934,2024
26,Wood products,45996624948.83839,3210,Manufacturing,-0.09584,0.17832,0.12013,0.21383,0.27505,0.26188,corporate,0.40665,2024
27,Paper products,129541595783.22841,3220,Manufacturing,-0.15012,0.14105,0.07938,0.17489,0.24217,0.22769,corporate,0.59251,2024
28,Printing and related support activities,49933189821.24265,3230,Manufacturing,-0.15266,0.13973,0.07779,0.17307,0.24101,0.22636,corporate,0.62304,2024
29,Petroleum and coal products,329428097154.64099,3240,Manufacturing,-0.10891,0.17248,0.11309,0.20446,0.26990,0.25597,corporate,0.35367,2024
30,Chemical products,863500092522.49268,3250,Manufacturing,-0.20121,0.11524,0.04872,0.13824,0.21940,0.20197,corporate,0.64532,2024
31,Plastics and rubber products,110331312312.14606,3260,Manufacturing,-0.13947,0.14806,0.08713,0.18253,0.24835,0.23419,corporate,0.55914,2024
32,Nonmetallic mineral products,116582519995.50418,3270,Manufacturing,-0.11722,0.16588,0.10603,0.19850,0.26408,0.25005,corporate,0.42653,2024
33,Primary metals,186378975799.56097,3310,Manufacturing,-0.12121,0.15860,0.09916,0.19564,0.25766,0.24428,corporate,0.51855,2024
34,Fabricated metal products,185026333664.73990,3320,Manufacturing,-0.13303,0.15097,0.09070,0.18715,0.25093,0.23719,corporate,0.55254,2024
35,Machinery,272319888399.54382,3330,Manufacturing,-0.13737,0.15134,0.09025,0.18404,0.25125,0.23681,corporate,0.53667,2024
36,Computer and electronic products,503974938260.14197,3340,Manufacturing,-0.16247,0.14497,0.08061,0.16604,0.24563,0.22872,corporate,0.62502,2024
